site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
RDOM 07JUL12 2007.5264 54293 1435 4 -118.9    181  0.475289   4171654  0.705273  2417  0.394348  0.0790 0.000610 0.000797 0.002594  0.103754 -0.071492 -0.269636
RDOM 07JUL13 2007.5291 54294 1435 5 -118.9    181  0.472360   4171654  0.706848  2417  0.400646  0.0790 0.000602 0.000793 0.002468  0.089888 -0.082856 -0.262899
RDOM 07JUL14 2007.5318 54295 1435 6 -118.9    181  0.472977   4171654  0.706493  2417  0.399500  0.0790 0.000605 0.000785 0.002526  0.100821 -0.123548 -0.267299
RDOM 07JUL15 2007.5346 54296 1436 0 -118.9    181  0.475623   4171654  0.705625  2417  0.413222  0.0790 0.000609 0.000807 0.002594  0.081062 -0.052203 -0.259512
RDOM 07JUL16 2007.5373 54297 1436 1 -118.9    181  0.473571   4171654  0.703424  2417  0.408605  0.0790 0.000624 0.000814 0.002667  0.077244 -0.074314 -0.277082
RDOM 07JUL17 2007.5400 54298 1436 2 -118.9    181  0.473767   4171654  0.705064  2417  0.406242  0.0790 0.000608 0.000785 0.002540  0.107109 -0.109486 -0.270812
RDOM 07JUL18 2007.5428 54299 1436 3 -118.9    181  0.470958   4171654  0.703514  2417  0.401019  0.0790 0.000622 0.000820 0.002639  0.097767 -0.074899 -0.243576
RDOM 07JUL19 2007.5455 54300 1436 4 -118.9    181  0.472539   4171654  0.705843  2417  0.408277  0.0790 0.000608 0.000788 0.002505  0.096114 -0.083100 -0.271347
RDOM 07JUL20 2007.5483 54301 1436 5 -118.9    181  0.474300   4171654  0.707985  2417  0.402144  0.0790 0.000629 0.000821 0.002662  0.090399 -0.083260 -0.279918
RDOM 07JUL21 2007.5510 54302 1436 6 -118.9    181  0.473998   4171654  0.706478  2417  0.403078  0.0790 0.000653 0.000841 0.002775  0.092530 -0.100656 -0.246667
RDOM 07JUL22 2007.5537 54303 1437 0 -118.9    181  0.475695   4171654  0.704917  2417  0.401469  0.0790 0.000609 0.000803 0.002620  0.092537 -0.075428 -0.268550
RDOM 07JUL23 2007.5565 54304 1437 1 -118.9    181  0.474962   4171654  0.704481  2417  0.392795  0.0791 0.000607 0.000786 0.002558  0.057893 -0.098497 -0.235976
RDOM 07JUL24 2007.5592 54305 1437 2 -118.9    181  0.474483   4171654  0.704927  2417  0.401923  0.0791 0.000630 0.000798 0.002686  0.061194 -0.059807 -0.208560
RDOM 07JUL25 2007.5619 54306 1437 3 -118.9    181  0.476606   4171654  0.706487  2417  0.412561  0.0791 0.000613 0.000793 0.002569  0.089813 -0.078659 -0.247244
RDOM 07JUL26 2007.5647 54307 1437 4 -118.9    181  0.474701   4171654  0.703401  2417  0.394648  0.0791 0.000582 0.000749 0.002425  0.052658 -0.063815 -0.268892
RDOM 07JUL28 2007.5702 54309 1437 6 -118.9    181  0.474426   4171654  0.704950  2417  0.399500  0.0791 0.000596 0.000780 0.002522  0.039237 -0.076817 -0.267495
RDOM 07JUL29 2007.5729 54310 1438 0 -118.9    181  0.471647   4171654  0.704781  2417  0.399499  0.0791 0.000588 0.000753 0.002431  0.064081 -0.072236 -0.238766
RDOM 07JUL30 2007.5756 54311 1438 1 -118.9    181  0.472834   4171654  0.706269  2417  0.400792  0.0791 0.000570 0.000730 0.002361  0.075452 -0.087522 -0.253107
RDOM 07JUL31 2007.5784 54312 1438 2 -118.9    181  0.476484   4171654  0.704755  2417  0.395117  0.0791 0.000573 0.000743 0.002380  0.105110 -0.101574 -0.260254
RDOM 07AUG01 2007.5811 54313 1438 3 -118.9    181  0.474295   4171654  0.707537  2417  0.404938  0.0790 0.000580 0.000762 0.002573  0.054380 -0.039594 -0.304741
RDOM 07AUG02 2007.5838 54314 1438 4 -118.9    181  0.472272   4171654  0.707796  2417  0.401620  0.0790 0.000570 0.000741 0.002424  0.066855 -0.062997 -0.293718
RDOM 07AUG03 2007.5866 54315 1438 5 -118.9    181  0.470546   4171654  0.706873  2417  0.403637  0.0790 0.000603 0.000782 0.002527  0.086621 -0.089781 -0.254207
RDOM 07AUG04 2007.5893 54316 1438 6 -118.9    181  0.472653   4171654  0.706974  2417  0.397763  0.0790 0.000607 0.000793 0.002528  0.081752 -0.106136 -0.261273
RDOM 07AUG05 2007.5921 54317 1439 0 -118.9    181  0.472786   4171654  0.709196  2417  0.409497  0.0790 0.000605 0.000759 0.002511  0.079365 -0.123459 -0.247784
RDOM 07AUG06 2007.5948 54318 1439 1 -118.9    181  0.476969   4171654  0.703678  2417  0.410725  0.0790 0.000610 0.000775 0.002547  0.024671 -0.054438 -0.272253
RDOM 07AUG07 2007.5975 54319 1439 2 -118.9    181  0.472800   4171654  0.704906  2417  0.400797  0.0790 0.000597 0.000779 0.002492  0.048705 -0.063793 -0.307695
RDOM 07AUG08 2007.6003 54320 1439 3 -118.9    181  0.472809   4171654  0.704584  2417  0.404994  0.0790 0.000590 0.000757 0.002427  0.060522 -0.057793 -0.254325
RDOM 07AUG09 2007.6030 54321 1439 4 -118.9    181  0.472407   4171654  0.705339  2417  0.401794  0.0790 0.000571 0.000737 0.002403  0.114025 -0.118665 -0.287811
RDOM 07AUG10 2007.6057 54322 1439 5 -118.9    181  0.469543   4171654  0.706851  2417  0.405891  0.0790 0.000573 0.000755 0.002403  0.085870 -0.053270 -0.294762
RDOM 07AUG11 2007.6085 54323 1439 6 -118.9    181  0.471817   4171654  0.704024  2417  0.401266  0.0790 0.000583 0.000761 0.002452  0.069475 -0.065098 -0.264954
RDOM 07AUG12 2007.6112 54324 1440 0 -118.9    181  0.471971   4171654  0.704558  2417  0.409051  0.0790 0.000571 0.000754 0.002414  0.090290 -0.085767 -0.264944
RDOM 07AUG13 2007.6140 54325 1440 1 -118.9    181  0.471591   4171654  0.707825  2417  0.407539  0.0790 0.000576 0.000750 0.002412  0.098816 -0.084206 -0.280090
RDOM 07AUG14 2007.6167 54326 1440 2 -118.9    181  0.473441   4171654  0.706066  2417  0.407166  0.0790 0.000609 0.000778 0.002549  0.054936 -0.067476 -0.254224
RDOM 07AUG15 2007.6194 54327 1440 3 -118.9    181  0.472977   4171654  0.706788  2417  0.410502  0.0790 0.000651 0.000831 0.002671  0.034583 -0.031054 -0.237680
RDOM 07AUG16 2007.6222 54328 1440 4 -118.9    181  0.472550   4171654  0.706865  2417  0.406709  0.0790 0.000592 0.000762 0.002412  0.044103 -0.069038 -0.232501
RDOM 07AUG17 2007.6249 54329 1440 5 -118.9    181  0.472592   4171654  0.706965  2417  0.420780  0.0790 0.000610 0.000788 0.002626  0.042461 -0.047345 -0.313549
RDOM 07AUG18 2007.6277 54330 1440 6 -118.9    181  0.470818   4171654  0.704705  2417  0.409787  0.0790 0.000619 0.000771 0.002660  0.102659 -0.107878 -0.307001
RDOM 07AUG19 2007.6304 54331 1441 0 -118.9    181  0.472932   4171654  0.707690  2417  0.414589  0.0790 0.000620 0.000785 0.002616  0.076158 -0.080687 -0.295770
RDOM 07AUG20 2007.6331 54332 1441 1 -118.9    181  0.471833   4171654  0.706201  2417  0.410796  0.0790 0.000601 0.000784 0.002527  0.089634 -0.055259 -0.306635
RDOM 07AUG21 2007.6359 54333 1441 2 -118.9    181  0.472074   4171654  0.706781  2417  0.406586  0.0790 0.000591 0.000770 0.002499  0.070884 -0.028271 -0.299531
RDOM 07AUG22 2007.6386 54334 1441 3 -118.9    181  0.473228   4171654  0.704860  2417  0.401048  0.0790 0.000619 0.000798 0.002659  0.035431 -0.051339 -0.306476
RDOM 07AUG23 2007.6413 54335 1441 4 -118.9    181  0.469859   4171654  0.706253  2417  0.402421  0.0790 0.000556 0.000736 0.002429  0.063671 -0.080437 -0.293431
RDOM 07AUG24 2007.6441 54336 1441 5 -118.9    181  0.470445   4171654  0.705854  2417  0.408063  0.0790 0.000601 0.000803 0.002644  0.021781 -0.030683 -0.314269
RDOM 07AUG25 2007.6468 54337 1441 6 -118.9    181  0.471441   4171654  0.706208  2417  0.414418  0.0790 0.000593 0.000757 0.002472  0.060468 -0.027737 -0.278737
RDOM 07AUG26 2007.6496 54338 1442 0 -118.9    181  0.474885   4171654  0.709545  2417  0.411478  0.0790 0.000642 0.000808 0.002678  0.090096 -0.032530 -0.314435
RDOM 07AUG27 2007.6523 54339 1442 1 -118.9    181  0.473964   4171654  0.707597  2417  0.396700  0.0790 0.000627 0.000789 0.002689  0.059515 -0.004055 -0.333727
RDOM 07AUG28 2007.6550 54340 1442 2 -118.9    181  0.473259   4171654  0.708056  2417  0.397378  0.0790 0.000590 0.000771 0.002541  0.052670 -0.033110 -0.298375
RDOM 07AUG29 2007.6578 54341 1442 3 -118.9    181  0.470584   4171654  0.705919  2417  0.401540  0.0790 0.000567 0.000747 0.002474  0.064284 -0.072016 -0.307233
RDOM 07AUG30 2007.6605 54342 1442 4 -118.9    181  0.470532   4171654  0.704674  2417  0.404698  0.0790 0.000552 0.000716 0.002378  0.082069 -0.064005 -0.303270
RDOM 07AUG31 2007.6632 54343 1442 5 -118.9    181  0.470997   4171654  0.709392  2417  0.397716  0.0790 0.000550 0.000723 0.002376  0.072102 -0.064420 -0.285688
RDOM 07SEP01 2007.6660 54344 1442 6 -118.9    181  0.468917   4171654  0.707594  2417  0.400681  0.0790 0.000573 0.000750 0.002378  0.072179 -0.069102 -0.251640
RDOM 07SEP02 2007.6687 54345 1443 0 -118.9    181  0.468015   4171654  0.707186  2417  0.404029  0.0790 0.000567 0.000760 0.002465  0.074099 -0.054497 -0.295453
RDOM 07SEP03 2007.6715 54346 1443 1 -118.9    181  0.470151   4171654  0.707699  2417  0.413701  0.0790 0.000584 0.000773 0.002595  0.056798 -0.031411 -0.307379
RDOM 07SEP04 2007.6742 54347 1443 2 -118.9    181  0.470622   4171654  0.711415  2417  0.417391  0.0790 0.000562 0.000741 0.002353  0.081100 -0.028295 -0.259256
RDOM 07SEP05 2007.6769 54348 1443 3 -118.9    181  0.471814   4171654  0.708172  2417  0.409532  0.0790 0.000584 0.000767 0.002461  0.089046 -0.073399 -0.288501
RDOM 07SEP06 2007.6797 54349 1443 4 -118.9    181  0.473362   4171654  0.705132  2417  0.395402  0.0790 0.000576 0.000741 0.002423  0.084199 -0.044659 -0.255024
RDOM 07SEP07 2007.6824 54350 1443 5 -118.9    181  0.471297   4171654  0.709610  2417  0.397945  0.0790 0.000596 0.000782 0.002505  0.034175 -0.025700 -0.256357
RDOM 07SEP08 2007.6851 54351 1443 6 -118.9    181  0.472699   4171654  0.708692  2417  0.399640  0.0790 0.000637 0.000815 0.002639  0.046302 -0.082310 -0.241578
RDOM 07SEP09 2007.6879 54352 1444 0 -118.9    181  0.470768   4171654  0.708468  2417  0.401737  0.0790 0.000610 0.000767 0.002505  0.083417 -0.069158 -0.288258
RDOM 07SEP10 2007.6906 54353 1444 1 -118.9    181  0.470879   4171654  0.703981  2417  0.405374  0.0790 0.000569 0.000741 0.002481  0.084741 -0.054380 -0.298489
RDOM 07SEP11 2007.6934 54354 1444 2 -118.9    181  0.470632   4171654  0.706535  2417  0.405818  0.0790 0.000595 0.000768 0.002532  0.087186 -0.041338 -0.300573
RDOM 07SEP12 2007.6961 54355 1444 3 -118.9    181  0.473375   4171654  0.704894  2417  0.413564  0.0790 0.000566 0.000755 0.002376  0.057350 -0.037846 -0.211028
RDOM 07SEP13 2007.6988 54356 1444 4 -118.9    181  0.473944   4171654  0.706151  2417  0.411831  0.0791 0.000559 0.000739 0.002400  0.094261 -0.067325 -0.269753
RDOM 07SEP14 2007.7016 54357 1444 5 -118.9    181  0.473798   4171654  0.706309  2417  0.399200  0.0791 0.000578 0.000744 0.002355  0.067969 -0.097912 -0.203935
RDOM 07SEP15 2007.7043 54358 1444 6 -118.9    181  0.473088   4171654  0.705947  2417  0.399718  0.0791 0.000575 0.000768 0.002469  0.123870 -0.091430 -0.273803
RDOM 07SEP16 2007.7070 54359 1445 0 -118.9    181  0.469968   4171654  0.707793  2417  0.403641  0.0790 0.000562 0.000752 0.002399  0.109186 -0.096946 -0.267963
RDOM 07SEP17 2007.7098 54360 1445 1 -118.9    181  0.470761   4171654  0.706271  2417  0.405793  0.0790 0.000583 0.000779 0.002503  0.072523 -0.060698 -0.256100
RDOM 07SEP18 2007.7125 54361 1445 2 -118.9    181  0.472032   4171654  0.708066  2417  0.409450  0.0790 0.000598 0.000780 0.002438  0.077889 -0.088701 -0.238224
RDOM 07SEP19 2007.7153 54362 1445 3 -118.9    181  0.468364   4171654  0.707337  2417  0.402280  0.0790 0.000634 0.000814 0.002594  0.027492 -0.082155 -0.221524
RDOM 07SEP21 2007.7207 54364 1445 5 -118.9    181  0.469922   4171654  0.705304  2417  0.396995  0.0790 0.000602 0.000813 0.002647  0.086168 -0.100204 -0.349547
RDOM 07SEP22 2007.7235 54365 1445 6 -118.9    181  0.469070   4171654  0.704852  2417  0.400079  0.0790 0.000564 0.000730 0.002368  0.072887 -0.068566 -0.302614
RDOM 07SEP23 2007.7262 54366 1446 0 -118.9    181  0.471264   4171654  0.704402  2417  0.404594  0.0790 0.000614 0.000792 0.002560  0.095064 -0.113105 -0.247791
RDOM 07SEP24 2007.7290 54367 1446 1 -118.9    181  0.472723   4171654  0.707131  2417  0.405214  0.0790 0.000561 0.000738 0.002391  0.076467 -0.073238 -0.288930
RDOM 07SEP25 2007.7317 54368 1446 2 -118.9    181  0.471295   4171654  0.706086  2417  0.402052  0.0790 0.000567 0.000747 0.002409  0.078034 -0.078305 -0.258087
RDOM 07SEP26 2007.7344 54369 1446 3 -118.9    181  0.471028   4171654  0.707638  2417  0.403246  0.0790 0.000574 0.000749 0.002415  0.069205 -0.082372 -0.292798
RDOM 07SEP27 2007.7372 54370 1446 4 -118.9    181  0.471427   4171654  0.705408  2417  0.407528  0.0790 0.000585 0.000772 0.002443  0.113804 -0.111647 -0.269992
RDOM 07SEP28 2007.7399 54371 1446 5 -118.9    181  0.473110   4171654  0.712938  2417  0.410649  0.0790 0.000592 0.000765 0.002474  0.085520 -0.094920 -0.243844
RDOM 07SEP29 2007.7426 54372 1446 6 -118.9    181  0.472828   4171654  0.708017  2417  0.405771  0.0790 0.000571 0.000739 0.002362  0.085773 -0.086631 -0.246072
RDOM 07SEP30 2007.7454 54373 1447 0 -118.9    181  0.471099   4171654  0.709107  2417  0.413904  0.0790 0.000576 0.000748 0.002448  0.077357 -0.101526 -0.271517
RDOM 07OCT01 2007.7481 54374 1447 1 -118.9    181  0.467357   4171654  0.704620  2417  0.401887  0.0790 0.000621 0.000787 0.002581  0.080600 -0.090385 -0.263090
RDOM 07OCT02 2007.7509 54375 1447 2 -118.9    181  0.471966   4171654  0.709930  2417  0.405048  0.0790 0.000595 0.000779 0.002488  0.112376 -0.109003 -0.265017
RDOM 07OCT03 2007.7536 54376 1447 3 -118.9    181  0.471410   4171654  0.707785  2417  0.415897  0.0790 0.000586 0.000760 0.002429  0.089829 -0.113054 -0.256177
RDOM 07OCT04 2007.7563 54377 1447 4 -118.9    181  0.464882   4171654  0.705089  2417  0.411236  0.0790 0.000586 0.000765 0.002523  0.067217 -0.081155 -0.272452
RDOM 07OCT05 2007.7591 54378 1447 5 -118.9    181  0.467171   4171654  0.704944  2417  0.402960  0.0790 0.000567 0.000736 0.002436  0.057505 -0.057486 -0.289369
RDOM 07OCT06 2007.7618 54379 1447 6 -118.9    181  0.467859   4171654  0.706795  2417  0.407891  0.0790 0.000565 0.000738 0.002413  0.057308 -0.066106 -0.270025
RDOM 07OCT07 2007.7645 54380 1448 0 -118.9    181  0.470779   4171654  0.708099  2417  0.408461  0.0790 0.000577 0.000751 0.002422  0.094553 -0.107539 -0.294057
RDOM 07OCT08 2007.7673 54381 1448 1 -118.9    181  0.469630   4171654  0.707391  2417  0.408599  0.0790 0.000585 0.000752 0.002453  0.038454 -0.075149 -0.236014
RDOM 07OCT09 2007.7700 54382 1448 2 -118.9    181  0.466077   4171654  0.706167  2417  0.398611  0.0790 0.000922 0.001131 0.003765 -0.013754 -0.162248 -0.265402
RDOM 07OCT12 2007.7782 54385 1448 5 -118.9    181  0.469613   4171654  0.704761  2417  0.403281  0.0791 0.000586 0.000752 0.002466  0.087682 -0.085388 -0.302039
RDOM 07OCT13 2007.7810 54386 1448 6 -118.9    181  0.468106   4171654  0.707652  2417  0.410231  0.0790 0.000563 0.000728 0.002424  0.056144 -0.086422 -0.277913
RDOM 07OCT14 2007.7837 54387 1449 0 -118.9    181  0.471384   4171654  0.706892  2417  0.404681  0.0791 0.000595 0.000764 0.002498  0.096733 -0.127946 -0.247919
RDOM 07OCT15 2007.7864 54388 1449 1 -118.9    181  0.472762   4171654  0.707112  2417  0.407129  0.0791 0.000569 0.000728 0.002384  0.093509 -0.106824 -0.260885
RDOM 07OCT16 2007.7892 54389 1449 2 -118.9    181  0.469809   4171654  0.706090  2417  0.407007  0.0791 0.000579 0.000764 0.002452  0.079538 -0.072928 -0.275213
RDOM 07OCT17 2007.7919 54390 1449 3 -118.9    181  0.470966   4171654  0.708149  2417  0.411162  0.0790 0.000596 0.000763 0.002501  0.079786 -0.049277 -0.289374
RDOM 07OCT18 2007.7947 54391 1449 4 -118.9    181  0.471360   4171654  0.708575  2417  0.411497  0.0790 0.000588 0.000761 0.002439  0.080404 -0.085457 -0.291983
RDOM 07OCT19 2007.7974 54392 1449 5 -118.9    181  0.467185   4171654  0.708669  2417  0.414571  0.0790 0.000558 0.000727 0.002351  0.073638 -0.111001 -0.259387
RDOM 07OCT20 2007.8001 54393 1449 6 -118.9    181  0.465590   4171654  0.704752  2417  0.404986  0.0790 0.000580 0.000733 0.002407  0.094286 -0.088783 -0.268731
RDOM 07OCT21 2007.8029 54394 1450 0 -118.9    181  0.468677   4171654  0.709206  2417  0.408706  0.0790 0.000561 0.000721 0.002321  0.063875 -0.067684 -0.272108
RDOM 07OCT22 2007.8056 54395 1450 1 -118.9    181  0.470300   4171654  0.708823  2417  0.404135  0.0790 0.000559 0.000717 0.002372  0.054078 -0.068384 -0.283043
RDOM 07OCT23 2007.8084 54396 1450 2 -118.9    181  0.470718   4171654  0.711670  2417  0.409114  0.0790 0.000585 0.000752 0.002471  0.080782 -0.089854 -0.289979
RDOM 07OCT24 2007.8111 54397 1450 3 -118.9    181  0.470694   4171654  0.709114  2417  0.408911  0.0790 0.000572 0.000728 0.002304  0.087048 -0.073444 -0.276673
RDOM 07OCT25 2007.8138 54398 1450 4 -118.9    181  0.468191   4171654  0.707939  2417  0.410120  0.0790 0.000611 0.000779 0.002484  0.049987 -0.062194 -0.245584
RDOM 07OCT26 2007.8166 54399 1450 5 -118.9    181  0.470338   4171654  0.709117  2417  0.413068  0.0790 0.000611 0.000760 0.002477  0.058562 -0.061009 -0.253099
RDOM 07OCT27 2007.8193 54400 1450 6 -118.9    181  0.469658   4171654  0.709553  2417  0.408157  0.0790 0.000579 0.000747 0.002437  0.077299 -0.085068 -0.272133
RDOM 07OCT28 2007.8220 54401 1451 0 -118.9    181  0.467353   4171654  0.706950  2417  0.403317  0.0790 0.000592 0.000767 0.002541  0.073838 -0.057885 -0.292184
RDOM 07OCT29 2007.8248 54402 1451 1 -118.9    181  0.467889   4171654  0.705491  2417  0.405235  0.0790 0.000581 0.000763 0.002428  0.079748 -0.072408 -0.254534
RDOM 07OCT30 2007.8275 54403 1451 2 -118.9    181  0.469375   4171654  0.709593  2417  0.404852  0.0790 0.000577 0.000763 0.002433  0.093829 -0.067137 -0.262682
RDOM 07OCT31 2007.8303 54404 1451 3 -118.9    181  0.468686   4171654  0.706653  2417  0.403937  0.0790 0.000575 0.000736 0.002364  0.063254 -0.026254 -0.270017
RDOM 07NOV01 2007.8330 54405 1451 4 -118.9    181  0.470109   4171654  0.706828  2417  0.408161  0.0790 0.000575 0.000725 0.002361  0.057816 -0.068339 -0.246211
RDOM 07NOV02 2007.8357 54406 1451 5 -118.9    181  0.469532   4171654  0.706998  2417  0.404753  0.0790 0.000589 0.000751 0.002446  0.068287 -0.091865 -0.276393
RDOM 07NOV03 2007.8385 54407 1451 6 -118.9    181  0.469249   4171654  0.705519  2417  0.410472  0.0790 0.000598 0.000781 0.002530  0.062286 -0.085660 -0.271627
RDOM 07NOV04 2007.8412 54408 1452 0 -118.9    181  0.468517   4171654  0.705624  2417  0.411713  0.0790 0.000588 0.000759 0.002503  0.072847 -0.092678 -0.297535
RDOM 07NOV05 2007.8439 54409 1452 1 -118.9    181  0.468615   4171654  0.707471  2417  0.407456  0.0790 0.000586 0.000740 0.002403  0.084041 -0.113497 -0.270274
RDOM 07NOV06 2007.8467 54410 1452 2 -118.9    181  0.467749   4171654  0.707807  2417  0.408117  0.0790 0.000549 0.000710 0.002274  0.066275 -0.057592 -0.286002
RDOM 07NOV07 2007.8494 54411 1452 3 -118.9    181  0.467907   4171654  0.706379  2417  0.413039  0.0790 0.000584 0.000760 0.002447  0.091404 -0.074569 -0.278507
RDOM 07NOV08 2007.8522 54412 1452 4 -118.9    181  0.468708   4171654  0.705451  2417  0.411342  0.0790 0.000606 0.000762 0.002482  0.064988 -0.089726 -0.280644
RDOM 07NOV09 2007.8549 54413 1452 5 -118.9    181  0.469143   4171654  0.705237  2417  0.410592  0.0790 0.000596 0.000756 0.002482  0.063405 -0.080376 -0.314936
RDOM 07NOV10 2007.8576 54414 1452 6 -118.9    181  0.467635   4171654  0.706797  2417  0.407551  0.0790 0.000581 0.000747 0.002419  0.073778 -0.120898 -0.281057
RDOM 07NOV11 2007.8604 54415 1453 0 -118.9    181  0.466107   4171654  0.706425  2417  0.403032  0.0790 0.000564 0.000729 0.002382  0.078360 -0.091693 -0.285986
RDOM 07NOV12 2007.8631 54416 1453 1 -118.9    181  0.466975   4171654  0.706063  2417  0.406880  0.0790 0.000584 0.000751 0.002430  0.068750 -0.063187 -0.287366
RDOM 07NOV13 2007.8658 54417 1453 2 -118.9    181  0.466801   4171654  0.706947  2417  0.407837  0.0790 0.000599 0.000761 0.002517  0.056858 -0.078638 -0.271576
RDOM 07NOV14 2007.8686 54418 1453 3 -118.9    181  0.468073   4171654  0.707441  2417  0.411031  0.0790 0.000567 0.000735 0.002397  0.069270 -0.050775 -0.288495
RDOM 07NOV15 2007.8713 54419 1453 4 -118.9    181  0.468318   4171654  0.706490  2417  0.411648  0.0790 0.000579 0.000731 0.002384  0.067639 -0.067967 -0.254684
RDOM 07NOV16 2007.8741 54420 1453 5 -118.9    181  0.468037   4171654  0.705515  2417  0.413864  0.0790 0.000567 0.000723 0.002346  0.061404 -0.060680 -0.257486
RDOM 07NOV17 2007.8768 54421 1453 6 -118.9    181  0.468428   4171654  0.706094  2417  0.409723  0.0790 0.000584 0.000754 0.002492  0.060190 -0.033221 -0.272297
RDOM 07NOV18 2007.8795 54422 1454 0 -118.9    181  0.467821   4171654  0.706120  2417  0.411753  0.0790 0.000596 0.000770 0.002528  0.065532 -0.075857 -0.275026
RDOM 07NOV19 2007.8823 54423 1454 1 -118.9    181  0.463908   4171654  0.706057  2417  0.404170  0.0790 0.000573 0.000737 0.002418  0.076071 -0.096417 -0.284492
